Ticker;Name;Sector;Price;Dividend Yield;1-Year Dividend Growth;5-Year Dividend Growth (Annualized);Dividends Per Share (TTM);Market Cap ($M);Trailing P/E Ratio;Payout Ratio;Beta;52-Week High;52-Week Low
TEX;Terex Corp.;Industrials;55,11;0,011567941;N/A;N/A;0,637509216;3692,37;7,638332644;0,090426839;1,757517654;65,23;41,63
TFIN;Triumph Financial Inc;N/A;76,76;0;N/A;N/A;0;1787,871736;39,02883137;0;1,406563069;82,22;46,67
TFM;Fresh Market Holdings Inc (The);N/A;;0;N/A;N/A;0;0;0;N/A;;;
TG;Tredegar Corp.;Basic Materials;4,53;0,056813181;N/A;N/A;0,257363711;155,87113;N/A;N/A;1,135860653;11,89;4,35
TGAN;Transphorm Inc;N/A;4,89;0;N/A;N/A;0;302,9844;N/A;0;1,794465641;5,1;1,94
TGH;Textainer Group Holdings Limited;Industrials;49,72;0,023885033;N/A;N/A;1,187563835;2107,992215;9,967384662;0,243353245;0,456986187;49,8;29,56
TGI;Triumph Group Inc.;Industrials;14,67;0;N/A;N/A;0;1127,625306;N/A;0;1,48980891;17,27;7
TGNA;TEGNA Inc;Communication Services;14,4;0,028860121;0,197368421;0,101972288;0,415585741;2836,338293;4,58070888;0,145819558;0,601387381;21,88;13,66
TGTX;TG Therapeutics Inc;Healthcare;13,93;0;N/A;N/A;0;2109,142317;N/A;0;1,737401893;35,67;6,46
TH;Target Hospitality Corp;Energy;9,17;0;N/A;N/A;0;932,235139;5,567943062;0;0,047165281;17,88;8,85
THFF;First Financial Corp. - Indiana;Financial Services;36,41;0,049436968;N/A;N/A;0,979092531;427,982364;6,60741921;0,181313432;1,134155006;44;29,45
THR;Thermon Group Holdings Inc;Industrials;26,52;0;N/A;N/A;0;894,114799;18,17084906;0;1,038903759;34,07;20,56
THRD;Third Harmonic Bio Inc;N/A;9,25;0;N/A;N/A;0;373,353791;0;N/A;0,310727566;11,6;3,75
THRM;Gentherm Inc;Consumer Cyclical;48,25;0;N/A;N/A;0;1582,42133;87,66391503;0;1,550846636;73,38;38,21
THRN;Thorne Healthtech Inc;N/A;10,19;0;N/A;N/A;0;0;0;N/A;;;
THRX;Theseus Pharmaceuticals Inc;N/A;4,06;0;N/A;N/A;0;179,574348;0;N/A;1,886485933;12,37;2,05
THRY;Thryv Holdings Inc;N/A;20,25;0;N/A;N/A;0;712,091594;N/A;0;1,155958466;26,01;15,99
THS;Treehouse Foods Inc;Consumer Defensive;41,86;0;N/A;N/A;0;2314,858;104,2728829;0;0,511595779;55,3;36,11
TIL;Instil Bio Inc;N/A;11,35;0;N/A;N/A;0;1476,397751;0;N/A;0,758557106;16,88;6,07
TILE;Interface Inc.;Consumer Cyclical;12,78;0,003119938;0;-0,312271015;0,039872802;742,607141;986,1980618;3,090914913;1,285798191;13,62;6,47
TIPT;Tiptree Inc;Financial Services;16,31;0,012167253;0,25;0,073940924;0,198447902;599,388716;0;N/A;0,816360901;20,8;11,92
TITN;Titan Machinery Inc;Industrials;26,05;0;N/A;N/A;0;595,226531;5,658046876;0;0,865784642;47,87;21,44
TK;Teekay Corp;Energy;8,12;0;N/A;N/A;0;738,508543;4,784232901;0;0,511099879;9,28;5,01
TKNO;Alpha Teknova Inc;N/A;3,17;0;N/A;N/A;0;129,107063;N/A;0;0,662577752;6,01;1,62
TLS;Telos Corp;N/A;3,9;0;N/A;N/A;0;271,530515;0;N/A;1,447564608;5;1,53
TLYS;Tillys Inc;Consumer Cyclical;7,42;0;N/A;N/A;0;168,193703;N/A;0;0,892221335;9,5;6,05
TMCI;Treace Medical Concepts Inc;N/A;14,94;0;N/A;N/A;0;921,437363;N/A;0;1,196159678;27,97;5,27
TMDX;Transmedics Group Inc;Healthcare;85,51;0;N/A;N/A;0;2791,704656;N/A;0;1,504625802;99,63;36,42
TMHC;Taylor Morrison Home Corp.;Consumer Cyclical;53,05;0;N/A;N/A;0;5700,144888;6,539300643;0;1,519076017;56,11;34,1
TMP;Tompkins Financial Corp;Financial Services;47,73;0,050282841;0;0,037137289;2,319101585;684,933948;49,01137375;2,379053739;1,40974779;71,38;44,55
TMST;TimkenSteel Corp;Basic Materials;19,99;0;N/A;N/A;0;862,664772;24,7181883;0;1,573087305;24,3;15,59
TNC;Tennant Co.;Industrials;96,74;0,011577424;0,056603774;0,049414523;1,069799809;1807,124289;17,66494906;0,195934031;1,098119985;99,6;62,67
TNET;TriNet Group Inc;Industrials;111,68;0;N/A;N/A;0;5640,765045;15,889479;0;0,873040194;123,67;73,86
TNGX;Tango Therapeutics Inc;N/A;11,75;0;N/A;N/A;0;1198,378928;N/A;0;0,969702823;13,03;2,47
TNK;Teekay Tankers Ltd;Energy;58,04;0,008594579;N/A;N/A;0,49882937;1706,376;3,111530915;0,031452041;0,323732978;64,42;34,64
TNYA;Tenaya Therapeutics Inc;N/A;5,25;0;N/A;N/A;0;357,58285;0;N/A;2,444627062;8,09;1,66
TOI;Oncology Institute Inc (The);N/A;1,97;0;N/A;N/A;0;143,81;N/A;0;1,150081875;2,66;0,33
TOWN;Townebank Portsmouth VA;Financial Services;26,68;0,035728347;0,086956522;0,093362074;0,953232298;1378,786836;0;N/A;1,315608127;30,62;19,99
TPB;Turning Point Brands Inc;Consumer Defensive;22,15;0,011691469;0,083333333;0,076316923;0,258966047;389,940273;32,39782927;0,371703813;0,756127142;26,69;19,62
TPC;Tutor Perini Corp;Industrials;8,47;0;N/A;N/A;0;440,627771;N/A;0;1,497340118;9,47;4,9
TPH;Tri Pointe Homes Inc.;Consumer Cyclical;34,32;0;N/A;N/A;0;3330,82996;8,048574113;0;1,415558307;36,43;21,84
TPIC;TPI Composites Inc;Industrials;2,93;0;N/A;N/A;0;124,733698;N/A;0;3,913412634;14,58;1,63
TR;Tootsie Roll Industries, Inc.;Consumer Defensive;32,87;0,010952236;0;0;0,358541925;1320,461134;15,03034768;0,28683354;0,418501528;45,62;28,99
TRC;Tejon Ranch Co.;Industrials;15,99;0;N/A;N/A;0;427,479746;116,0368475;0;0,982425329;20,04;15,25
TREE;LendingTree Inc.;Financial Services;34,55;0;N/A;N/A;0;449,246256;N/A;0;3,269464186;45,06;10,12
TRMK;Trustmark Corp.;Financial Services;26,38;0,033844834;0;0;0,892826711;1611,038128;16,90438001;0,572324814;1,292251844;28,65;18,58
TRN;Trinity Industries, Inc.;Industrials;25,76;0,043478261;0,076923077;0,104947954;1,042900469;2109,00966;28,30885449;1,167861668;1,478445898;28,54;19,42
TRNO;Terreno Realty Corp;Real Estate;62,09;0,027087025;0,125;0,133966578;1,681833406;5463,6568;36,24436499;0,929189727;0,95077042;63,99;50,05
TRNS;Transcat Inc;Industrials;106,87;0;N/A;N/A;0;943,568802;0;N/A;0,868433306;115,41;74,89
TROX;Tronox Holdings plc;Basic Materials;12,86;0,038264264;0;0,226703205;0,49207844;2016,367689;0;N/A;2,009225766;16,37;9,97
TRS;Trimas Corporation;Industrials;24,21;0,006577125;N/A;N/A;0,159232188;1002,643108;19,55995139;0,129457063;0,866177523;30,98;22,52
TRST;Trustco Bank Corp.;Financial Services;27,28;0,052785924;0;0,395080271;1,38559368;518,986532;7,44515023;0,378577508;1,093113874;34,64;23,16
TRTN;Triton International Ltd;Industrials;79,55;0,034738929;N/A;N/A;2,76348177;4380,115278;7,367630508;0,268038969;0,576009586;84;51,32
TRTX;TPG RE Finance Trust Inc;Real Estate;5,19;0,17576654;0;-0,110084938;0,912228343;403,443539;N/A;N/A;1,799392611;8,05;4,49
TRUE;Truecar Inc;Communication Services;3,67;0;N/A;N/A;0;333,163393;N/A;0;1,907005877;4;1,76
TRUP;Trupanion Inc;Financial Services;30,78;0;N/A;N/A;0;1278,760579;N/A;0;2,03676489;63,07;18,45
TSE;Trinseo PLC;Basic Materials;4,85;0,03495328;-0,96875;-0,52182375;0,169523406;170,696938;N/A;N/A;2,385715137;27,52;4,35
TSP;TuSimple Holdings Inc;N/A;0,25;0;N/A;N/A;0;0;0;0;;;
TSVT;2seventy bio Inc;N/A;5,65;0;N/A;N/A;0;286,029024;N/A;0;1,265696712;13,97;1,54
TTCF;Tattooed Chef Inc;N/A;0,158;0;N/A;N/A;0;0;0;0;;;
TTEC;TTEC Holdings Inc;Technology;17,28;0,058870673;N/A;N/A;1,017285223;819,493131;20,14437037;1,185370803;1,75876373;48,05;15,27
TTGT;Techtarget Inc.;Communication Services;32,52;0;N/A;N/A;0;923,054151;69,65920696;0;1,325967915;41,94;23,43
TTI;Tetra Technologies, Inc.;Energy;3,84;0;N/A;N/A;0;499,504024;17,98653359;0;1,137207971;6,77;2,43
TTMI;TTM Technologies Inc;Technology;14,91;0;N/A;N/A;0;1524,467314;N/A;0;1,439908424;16,54;11,13
TTSH;Tile Shop Hldgs Inc;Consumer Cyclical;6,17;0;N/A;N/A;0;274,755579;25,23471519;0;1,058887664;7,67;4,07
TUP;Tupperware Brands Corporation;Consumer Cyclical;1,43;0;N/A;N/A;0;66,165128;N/A;0;2,565793682;5,91;0,61
TVTX;Travere Therapeutics Inc;N/A;7,99;0;N/A;N/A;0;600,41519;0;N/A;1,424566223;23,18;5,25
TWI;Titan International, Inc.;Industrials;13,78;0;N/A;N/A;0;852,841141;6,91315317;0;1,323124368;16,03;9,23
TWNK;Hostess Brands Inc;Consumer Defensive;33,3;0;N/A;N/A;0;0;0;0;;;
TWO;Two Harbors Investment Corp;Real Estate;12,33;0,145985401;-0,25;-0,008659313;1,849189431;1272,535615;44,64723931;6,651760544;1,475426058;14,98;9,51
TWOU;2U Inc;Consumer Defensive;0,3735;0;N/A;N/A;0;30,652833;N/A;0;3,448003326;11,15;0,37
TWST;Twist Bioscience Corp;Healthcare;37,01;0;N/A;N/A;0;2139,844994;N/A;0;2,939375599;40,83;11,46
TXRH;Texas Roadhouse Inc;Consumer Cyclical;132,91;0,016386428;N/A;N/A;2,177920169;8876,144745;30,36541473;0,500671303;0,549458681;136,02;90,62
TYRA;Tyra Biosciences Inc;N/A;19;0;N/A;N/A;0;818,116193;0;N/A;2,087372779;20,03;9,7
UBA;Urstadt Biddle Properties, Inc.;Real Estate;21,14;0,05546413;N/A;N/A;1,172511706;832,174133;32,57296592;1,743771128;0,811919698;23,16;14,51
UBSI;United Bankshares, Inc.;Financial Services;33,78;0,043812907;0,027777778;0,017055286;1,40250735;4558,037247;11,78737702;0,488678519;1,484949035;38,82;24,81
UCBI;United Community Banks Inc;Financial Services;26,15;0,03438578;0,045454545;0,075280006;0,899188137;3111,323104;12,5699359;0,416290804;1,810905808;32,13;19,52
UCTT;Ultra Clean Hldgs Inc;Technology;41,13;0;N/A;N/A;0;1843,88994;3073,1499;0;1,79397619;44,89;22,15
UDMY;Udemy Inc;N/A;13,97;0;N/A;N/A;0;2142,012193;N/A;0;1,870481786;16,01;8,17
UE;Urban Edge Properties;Real Estate;17,52;0,03652968;N/A;N/A;0,630959825;2061,096285;50,38616058;1,878975059;1,173286923;18,79;12,74
UEC;Uranium Energy Corp;Energy;7,64;0;N/A;N/A;0;3002,365091;796,3833134;0;1,145099679;8,34;2,3
UEIC;Universal Electronics Inc.;Technology;8,44;0;N/A;N/A;0;109,316087;N/A;0;1,126019867;24,88;7,02
UFCS;United Fire Group Inc;Financial Services;21,43;0,029182519;0;-0,12390408;0,625381374;541,436472;N/A;N/A;0,735296054;27,66;18,13
UFI;UNIFI, Inc.;Consumer Cyclical;5,95;0;N/A;N/A;0;108,041921;N/A;0;1,181672012;10,54;5,81
UFPI;UFP Industries Inc;Basic Materials;114,85;0,00950855;N/A;N/A;1,092056978;7084,75195;13,67776104;0,128025437;1,496551645;128,65;73,95
UFPT;UFP Technologies Inc.;Consumer Cyclical;172,63;0;N/A;N/A;0;1318,688116;31,5641753;0;1,056385584;205,08;103,64
UHT;Universal Health Realty Income Trust;Real Estate;38,49;0,075344245;0,013986014;0,014394409;2,81256523;532,04931;30,51091352;2,232194627;0,859588475;53,04;36,4
UIS;Unisys Corp.;Technology;6,99;0;N/A;N/A;0;478,075171;N/A;0;2,219070196;7,77;2,6
ULCC;Frontier Group Holdings Inc;N/A;7,48;0;N/A;N/A;0;1653,556633;25,05388838;0;2,24122454;11,9;3,19
ULH;Universal Logistics Holdings Inc;Industrials;31,2;0,013298697;0;0;0,414919358;820,067758;7,815081457;0,103989814;1,07841414;32,76;20,67
UMBF;UMB Financial Corp.;Financial Services;78,87;0,019779384;0,026315789;0,053873952;1,504799176;3828,028484;10,09304219;0,193418917;1,627755295;88,58;48,98
UMH;UMH Properties Inc;Real Estate;14,36;0,057103064;0;0,026351854;0,606440446;953,477319;N/A;N/A;1,085155483;17,41;13,07
UNF;Unifirst Corp.;Industrials;170,05;0,007291973;0,064516129;0,240144477;1,256644155;2569,630311;22,93452733;0,210493158;0,740753891;201,45;149,96
UNFI;United Natural Foods Inc.;Consumer Defensive;16,08;0;N/A;N/A;0;955,280142;N/A;0;1,391287748;43;12,88
UNIT;Uniti Group Inc;Real Estate;4,87;0,123203285;0;0,24573094;0,570966498;1162,333137;N/A;N/A;2,259639176;6;2,6
UNTY;Unity Bancorp, Inc.;Financial Services;26,22;0,018049943;0,090909091;0,113824179;0,473269508;263,713209;0;N/A;1,025919888;30,7;19,44
UONE;Urban One Inc;Communication Services;3,55;0;N/A;N/A;0;142,598367;9,670308372;0;1,113424905;8,04;3,47
UONEK;Urban One Inc;Communication Services;3,15;0;N/A;N/A;0;142,598367;9,670308372;0;0,941513163;6,34;3,13
UP;Wheels Up Experience Inc;N/A;3,51;0;N/A;N/A;0;585,511893;N/A;0;2,77194416;12,25;0,98
UPBD;Upbound Group Inc;N/A;32,52;0,041376391;N/A;N/A;1,345560228;1765,668587;0;N/A;1,294288768;35,72;20,69
UPLD;Upland Software Inc;Technology;4,44;0;N/A;N/A;0;139,416;N/A;0;2,59084816;8,84;2,42
UPWK;Upwork Inc;Industrials;13,92;0;N/A;N/A;0;1894,644198;145,5962651;0;2,03738775;16,36;6,56
URBN;Urban Outfitters, Inc.;Consumer Cyclical;41,4;0;N/A;N/A;0;3841,271842;14,1543263;0;0,981209844;43,41;24,73
URG;Ur-Energy Inc.;Energy;1,79;0;N/A;N/A;0;484,909031;0;N/A;1,275391601;2,01;0,8201
USCB;USCB Financial Holdings Inc;N/A;11;0;N/A;N/A;0,050000001;214,96519;0;N/A;0,668487187;13,1;8,56
USLM;United States Lime & Minerals Inc.;Basic Materials;254,35;0,003136075;0;0,081780741;0,797660699;1449,788387;21,21248335;0,066527164;0,852498936;266,88;140,73
USM;United States Cellular Corporation;Communication Services;41,65;0;N/A;N/A;0;2176,899725;167,453825;0;0,468858759;48,47;13,79
USNA;Usana Health Sciences Inc;Consumer Defensive;49,07;0;N/A;N/A;0;938,69958;15,69285622;0;0,914167469;69,6;44,01
USPH;U.S. Physical Therapy, Inc.;Healthcare;93,11;0,018347715;N/A;N/A;1,708355774;1395,443481;58,91676085;0,987488887;1,051294292;122,97;77,7
UTI;Universal Technical Institute Inc;Consumer Defensive;15,68;0;N/A;N/A;0;842,518027;83,24454368;0;0,770240521;16,37;5,63
UTL;Unitil Corp.;Utilities;47,74;0,033927101;0,049382716;0,028104929;1,619679816;768,530169;17,38756037;0,586840513;0,598666151;58,67;40,73
UTMD;Utah Medical Products, Inc.;Healthcare;71,28;0,016455851;0,016949153;0,017554577;1,172973081;258,712542;0;N/A;0,843731087;98,58;69,9
UTZ;Utz Brands Inc;N/A;18,42;0,01230649;N/A;N/A;0,226685554;1494,624901;0;N/A;0,615736804;19,08;11,13
UUUU;Energy Fuels Inc;Energy;6,6;0;N/A;N/A;0;1064,397622;0;N/A;1,310083733;9,03;4,85
UVE;Universal Insurance Holdings Inc;Financial Services;16,49;0,038281546;0;0;0,631262693;481,273974;6,691330885;0,266355567;0,604248216;19,58;11,07
UVSP;Univest Financial Corp;Financial Services;19,3;0,04246698;0;0,009805798;0,81961272;569,50687;7,237715355;0,306971056;1,377152162;26,84;15,25
UVV;Universal Corp.;Consumer Defensive;50,58;0,063266113;0,012658228;0,010311459;3,121814412;1242,914479;9,34613518;0,585706269;0,577681575;66,97;43,86
VAL;Valaris Ltd;Energy;65,44;0;N/A;N/A;0;4770,259532;80,30739953;0;1,220111448;79,57;54,13
VALU;Value Line, Inc.;Financial Services;42,71;0,025714849;0,12;0,069610376;1,098281207;402,626444;22,84016587;0,587316153;;60,39;31,19
VBIV;VBI Vaccines Inc.;Healthcare;0,66;0;N/A;N/A;0;15,633879;N/A;0;2,188953842;17,1;0,45
VBTX;Veritex Holdings Inc;Financial Services;20,04;0,038812669;0;0,098560543;0,777805879;1088,621457;7,525431927;0,293511653;1,905599834;26,5;14,01
VC;Visteon Corp.;Consumer Cyclical;116,19;0;N/A;N/A;0;3231,383677;20,98301089;0;1,13177265;171,66;108,66
VCEL;Vericel Corp;Healthcare;45,95;0;N/A;N/A;0;2192,942751;N/A;0;1,407327435;47,45;27,92
VCSA;Vacasa Inc;N/A;9,26;0;N/A;N/A;0;115,318132;N/A;0;2,204777548;34,3;6,75
VCTR;Victory Capital Holdings Inc;Financial Services;34,9;0,035629933;N/A;N/A;1,24348466;2303,031072;10,95533761;0,409041007;1,066805465;37,68;26,16
VCYT;Veracyte Inc;Healthcare;24,04;0;N/A;N/A;0;1755,873691;N/A;0;2,348313793;30,52;19,52
VECO;Veeco Instruments Inc;Technology;34,17;0;N/A;N/A;0;1925,197187;25,03149338;0;1,103375185;35,38;17,7
VEL;Velocity Financial Inc;Financial Services;15,66;0;N/A;N/A;0;513,365588;11,8341537;0;1,282564318;18,05;7,81
VERA;Vera Therapeutics Inc;N/A;43,17;0;N/A;N/A;0;2370,758947;0;N/A;1,251603001;46,59;5,95
VERI;Veritone Inc;Technology;2,2;0;N/A;N/A;0;81,685336;N/A;0;3,10913309;10,04;1,48
VERU;Veru Inc;Healthcare;0,378;0;N/A;N/A;0;35,408339;N/A;0;1,27308635;4,94;0,36
VERV;Verve Therapeutics Inc;N/A;12,19;0;N/A;N/A;0;777,145998;N/A;0;2,3915479;21,75;8,22
VGR;Vector Group Ltd;Consumer Defensive;10,22;0,078277886;0;-0,129449437;0,77894279;1593,635464;9,310739388;0,695484634;0,920815153;13,43;9,68
VHI;Valhi, Inc.;Basic Materials;12,87;0,024642336;0;0,319507911;0,317146868;364,072905;N/A;N/A;1,054420506;25,33;10,74
VIA;Via Renewables Inc;N/A;10,75;0,084302328;0;0;0,90625003;34,751536;0;N/A;1,368651819;35,06;5,22
VIAV;Viavi Solutions Inc;Technology;9,35;0;N/A;N/A;0;2080,989987;416,1979974;0;1,195214623;11,65;7,26
VICR;Vicor Corp.;Technology;41;0;N/A;N/A;0;1340,989542;25,30694186;0;2,09514246;98,38;35,48
VIEW;View Inc.;N/A;1,23;0;N/A;N/A;0;5,002453;0;N/A;1,8782305;45,68;0,6209
VIR;Vir Biotechnology Inc;Healthcare;8,85;0;N/A;N/A;0;1190,513372;N/A;0;1,312079991;29,17;7,72
VITL;Vital Farms Inc;N/A;15,04;0;N/A;N/A;0;625,698036;30,94298183;0;0,577881563;16,99;10
VLD;Velo3D Inc;N/A;0,2522;0;N/A;N/A;0;50,640129;N/A;0;2,244175662;3,95;0,1895
VLGEA;Village Super Market, Inc.;Consumer Defensive;25,11;0,038619996;0;0;0,969748096;266,260514;0;N/A;0,345732752;26,6;19
VLY;Valley National Bancorp;Financial Services;8,15;0,052561946;0;0;0,428379858;4137,625244;7,026178611;0,369292981;1,887265559;11,55;6,01
VMEO;Vimeo Inc;N/A;3,95;0;N/A;N/A;0;624,967479;73,33577555;0;1,399122021;4,85;3,02
VNDA;Vanda Pharmaceuticals Inc;Healthcare;4,06;0;N/A;N/A;0;233,602246;93,10571779;0;0,719060954;7,1;3,3
VPG;Vishay Precision Group Inc;Technology;31,86;0;N/A;N/A;0;398,578031;0;N/A;0,814324104;45,69;27,94
VRAY;ViewRay Inc.;Healthcare;0,025;0;N/A;N/A;0;0;0;N/A;;;
VRDN;Viridian Therapeutics Inc;N/A;17,74;0;N/A;N/A;0;932,876332;N/A;0;1,103107536;34,7;10,93
VRE;Veris Residential Inc;N/A;14,76;0,00355691;N/A;N/A;0,052499998;1361,189724;N/A;N/A;1,058230322;18,85;13,02
VREX;Varex Imaging Corp;Healthcare;16,99;0;N/A;N/A;0;689,794;15,46623318;0;0,740967324;23,9;16,84
VRNS;Varonis Systems Inc;Technology;48,39;0;N/A;N/A;0;5279,529059;N/A;0;1,426208792;52,3;22,34
VRNT;Verint Systems, Inc.;Technology;30,22;0;N/A;N/A;0;1904,327473;926,6800356;0;1,657905244;40,28;18,41
VRRM;Verra Mobility Corp;Industrials;22,07;0;N/A;N/A;0;3670,541858;44,64781913;0;0,764274054;24,35;15,52
VRTS;Virtus Investment Partners Inc;Financial Services;228,18;0,008326759;0,151515152;0,281380711;1,899999976;1639,47079;12,12742934;0,10399562;1,391744276;246,38;155,04
VRTV;Veritiv Corp;Industrials;169,99;0,011068668;N/A;N/A;1,881562857;2306,307027;8,48530915;0,095124512;;170,02;101,12
VSEC;VSE Corp.;Industrials;67,06;0,005932669;0;0,021295688;0,397844793;1056,0132;32,61615345;0,165080827;1,288277698;69,22;39,36
VSH;Vishay Intertechnology, Inc.;Technology;21,15;0,018799452;0;0,033037804;0,39760842;2669,946369;7,735925458;0,162289151;1,221158817;29,85;20,33
VSTO;Vista Outdoor Inc;Consumer Cyclical;29,95;0;N/A;N/A;0;1741,500643;N/A;0;0,665129443;33,78;23,33
VTGN;VistaGen Therapeutics Inc;Healthcare;4,9;0;N/A;N/A;0;132,412886;0;N/A;4,911933508;24,71;1,62
VTLE;Vital Energy Inc.;N/A;43,65;0;N/A;N/A;0;1251,527475;2,3530791;0;1,204423305;62,87;39,74
VTNR;Vertex Energy Inc;Energy;1,55;0;N/A;N/A;0;144,947236;0;N/A;1,611293423;11,2;1,32
VTOL;Bristow Group Inc.;N/A;26,29;0;N/A;N/A;0;742,58734;46,02053421;0;1,317252479;31,89;20,08
VTYX;Ventyx Biosciences Inc;N/A;2,29;0;N/A;N/A;0;135,220167;0;N/A;0,846567831;47,25;1,87
VUZI;Vuzix Corporation;Technology;1,58;0;N/A;N/A;0;102,265671;0;N/A;2,364873597;6,06;1,56
VVI;Viad Corp.;Industrials;32,5;0;N/A;N/A;0;679,879525;42,03013879;0;1,42480558;37,99;17,1
VVX;V2X Inc;N/A;37,24;0;N/A;N/A;0;1161,570045;N/A;0;0,650280899;56,75;36,45
VWE;Vintage Wine Estates Inc;N/A;0,448;0;N/A;N/A;0;26,712638;N/A;0;1,477059713;1,9;0,4277
VXRT;Vaxart Inc;Healthcare;1,19;0;N/A;N/A;0;182,608871;N/A;0;1,288225181;1,59;0,53
VZIO;VIZIO Holding Corp;N/A;9,75;0;N/A;N/A;0;1885,71554;55,39470602;0;1,573384365;11,28;4,82
WABC;Westamerica Bancorporation;Financial Services;44,74;0,0393384;0,047619048;0,014223721;1,693129146;1192,277871;7,375948817;0,280319395;1,035711245;56,87;32,87
WAFD;WaFd Inc;Financial Services;27,26;0,036683786;N/A;N/A;0,974891729;1764,72833;7,958368081;0,285892003;1,625258377;35,35;22,81
WASH;Washington Trust Bancorp, Inc.;Financial Services;25,49;0,087877599;0;0,035661981;2,119850305;434,119808;8,39771366;0,701937187;1,589591595;39,24;19,83
WD;Walker & Dunlop Inc;Financial Services;92,86;0,026821917;0,05;0,159962259;2,490683254;3106,184179;27,19284395;0,715713579;1,7880401;113,67;59,6
WDFC;WD-40 Co.;Basic Materials;261,41;0,013465437;0,060240964;0,076045331;3,342523603;3545,220984;51,23595954;0,656684401;0,827587798;277,89;160,01
WEAV;Weave Communications Inc;N/A;12,25;0;N/A;N/A;0;851,056635;N/A;0;1,563189005;13,8;4,04
WERN;Werner Enterprises, Inc.;Industrials;41,08;0,01325701;0,076923077;-0,481893127;0,544597963;2604,264341;17,48121726;0,232734172;0,820163355;46,64;34,79
WEYS;Weyco Group, Inc;Consumer Cyclical;31,7;0,031545741;0,041666667;0,016816148;0,96368958;301,074617;9,44755295;0,288529814;0,586741678;33,7;20,07
WFRD;Weatherford International plc;N/A;96,97;0;N/A;N/A;0;7012,523829;16,81660391;0;1,102683495;102,65;51,46
WGO;Winnebago Industries, Inc.;Consumer Cyclical;67,4;0,018397626;0,148148148;0,230251213;1,152316251;1968,08;10,84341598;0,223317103;1,282261314;75,08;52,95
WGS;GeneDx Holdings Corp;N/A;4;0;N/A;N/A;0;103,537116;N/A;0;1,357273664;17,91;1,16
WHD;Cactus Inc;Energy;42,82;0,010699634;N/A;N/A;0,458158341;2797,136384;18,49798882;0,227939473;1,087230402;56,84;31,2
WINA;Winmark Corporation;Consumer Cyclical;373,62;0,033566757;0;0,741101127;12,54121191;1302,997508;32,06360339;1,113784362;0,866276614;449,41;268,87
WING;Wingstop Inc;Consumer Cyclical;299,97;0,002727387;0,157894737;0,148698355;0,818134226;8823,593552;127,9579093;0,355710533;0,655504128;300;149,79
WIRE;Encore Wire Corp.;Industrials;236,34;0,000338391;0;0;0,07997526;3728,572396;8,100749327;0,003101018;1,337247896;246,75;138,11
WISH;ContextLogic Inc;Financial Services;6,27;0;N/A;N/A;0;150,53643;N/A;0;2,954235312;29,1;3,55
WK;Workiva Inc;Technology;89,29;0;N/A;N/A;0;4482,541402;N/A;0;1,563956928;116;83
WKHS;Workhorse Group Inc;Consumer Cyclical;0,2321;0;N/A;N/A;0;60,560327;0;N/A;2,617172688;2,32;0,2271
WLDN;Willdan Group Inc;Industrials;19,45;0;N/A;N/A;0;265,429638;0;N/A;1,515547434;25,38;13,86
WLY;John Wiley & Sons Inc.;N/A;32,94;0,042501518;N/A;N/A;1,37616888;1812,897548;N/A;N/A;1,037147838;44,58;28,53
WMK;Weis Markets, Inc.;Consumer Defensive;59,41;0,017080974;0;0,018646376;1,014780684;1598,036499;14,24427299;0,243352682;0,246411782;85,42;58,15
WNC;Wabash National Corp.;Industrials;26,31;0,012101417;0;0;0,318388272;1212,556942;5,462977135;0,070284387;1,096231754;28,55;19,95
WOR;Worthington Enterprises Inc.;Basic Materials;59,43;0,010768972;0,032258065;0,068278354;0,830428901;2971,166301;10,01620269;0,139100318;1,299536308;63,87;33,86
WOW;WideOpenWest Inc;Communication Services;3,31;0;N/A;N/A;0;276,824124;N/A;0;1,594054258;12,45;2,81
WRBY;Warby Parker Inc;N/A;13,76;0;N/A;N/A;0;1347,453353;N/A;0;1,828010356;16,49;9,5
WRLD;World Acceptance Corp.;Financial Services;132,38;0;N/A;N/A;0;804,906937;11,84943793;0;1,430498431;160,07;75,19
WSBC;Wesbanco, Inc.;Financial Services;27,66;0,052060738;0,028571429;0,030358033;1,35685194;1642,126321;9,883634397;0,484589979;1,616955662;34,66;18,35
WSBF;Waterstone Financial Inc;Financial Services;12,19;0,055119698;-0,25;-0,213996914;0,671909118;250,8284;24,23228678;1,338464379;1,049009087;14,68;9,41
WSFS;WSFS Financial Corp.;Financial Services;41;0,014468299;0;0,045639553;0,59320026;2490,007244;8,595212391;0,125944854;1,724922602;49,84;28,92
